10:
 num     #instances         #bytes  class name (module)
4866:             1             16  com.aerospike.vector.server.grpc.GrpcNettySslContextFactory$$Lambda/0x00007fcc105ae288
4867:             1             16  com.aerospike.vector.server.grpc.GrpcNettySslContextFactory$Companion
4868:             1             16  com.aerospike.vector.server.grpc.GrpcVectorDbServer$$Lambda/0x00007fcc105ce188
4869:             1             16  com.aerospike.vector.server.grpc.GrpcVectorDbServer$Companion
4870:             1             16  com.aerospike.vector.server.grpc.StaticGrpcNettySslContextFactory$$Lambda/0x00007fcc105ae690
4871:             1             16  com.aerospike.vector.server.grpc.StaticGrpcNettySslContextFactory$Companion
4872:             1             16  com.aerospike.vector.server.grpc.server.interceptor.Constants
4873:             1             16  com.aerospike.vector.server.grpc.server.interceptor.InsecureAuthorizationServerInterceptor
4874:             1             16  com.aerospike.vector.server.grpc.server.interceptor.InsecureAuthorizationServerInterceptor$$FastClassByGuice$$3449058
4875:             1             16  com.aerospike.vector.server.grpc.server.interceptor.InterconnectAuthorizationServerInterceptor$$FastClassByGuice$$71b607e
4876:             1             16  com.aerospike.vector.server.grpc.server.interceptor.InterconnectAuthorizationServerInterceptor$Companion
4877:             1             16  com.aerospike.vector.server.grpc.service.GrpcAboutService$$FastClassByGuice$$60f9bde
4878:             1             16  com.aerospike.vector.server.grpc.service.GrpcAuthService$$FastClassByGuice$$5e8c13c
4879:             1             16  com.aerospike.vector.server.grpc.service.GrpcAuthService$Companion
4880:             1             16  com.aerospike.vector.server.grpc.service.GrpcClusterInfoService$$FastClassByGuice$$64816b3
4881:             1             16  com.aerospike.vector.server.grpc.service.GrpcIndexService$$FastClassByGuice$$617b749
4882:             1             16  com.aerospike.vector.server.grpc.service.GrpcUserAdminService$$FastClassByGuice$$5f2e983
4883:             1             16  com.aerospike.vector.server.grpc.service.internal.GrpcCacheServiceInternal$$FastClassByGuice$$7064641
4884:             1             16  com.aerospike.vector.server.grpc.service.internal.GrpcClusterService$$FastClassByGuice$$6a8dc61
4885:             1             16  com.aerospike.vector.server.grpc.service.internal.GrpcExchangeService$$FastClassByGuice$$6d98f7a
4886:             1             16  com.aerospike.vector.server.grpc.service.internal.GrpcHeartbeatService$$FastClassByGuice$$6919337
4887:             1             16  com.aerospike.vector.server.grpc.service.internal.GrpcIndexServiceInternal$$FastClassByGuice$$6ed704e
4888:             1             16  com.aerospike.vector.server.grpc.service.internal.GrpcTransactServiceInternal$$Lambda/0x00007fcc108911b8
4889:             1             16  com.aerospike.vector.server.grpc.service.internal.ServiceScopeLauncher$$FastClassByGuice$$68dab6d
4890:             1             16  com.aerospike.vector.server.security.AuthTokenManager$$FastClassByGuice$$5db3733
4891:             1             16  com.aerospike.vector.storage.AerospikeStorageFactory$$FastClassByGuice$$45fafd1
4892:             1             16  com.aerospike.vector.storage.AerospikeStorageKvs$$FastClassByGuice$$3f05f2c
4893:             1             16  com.aerospike.vector.storage.AerospikeStorageKvs$Companion
4894:             1             16  com.aerospike.vector.storage.AerospikeStorageKvs$asyncSaveChunk$jobs$1$1$1$$Lambda/0x00007fcc1091cee0
4895:             1             16  com.aerospike.vector.storage.AerospikeStorageKvs$batchExists$2$$Lambda/0x00007fcc1091d0f0
4896:             1             16  com.aerospike.vector.storage.AerospikeStorageKvs$batchExists$2$1$$Lambda/0x00007fcc10927d28
4897:             1             16  com.aerospike.vector.storage.AerospikeStorageKvs$batchFetch$2$$Lambda/0x00007fcc1091d300
4898:             1             16  com.aerospike.vector.storage.AerospikeStorageRecordGrpcConverter
4899:             1             16  com.aerospike.vector.storage.AerospikeStorageRecordGrpcConverter$$FastClassByGuice$$41fde05
4900:             1             16  com.aerospike.vector.storage.AerospikeStorageRecordIdLocalizer
4901:             1             16  com.aerospike.vector.storage.AerospikeStorageRecordIdLocalizer$$FastClassByGuice$$4248e10
4902:             1             16  com.aerospike.vector.storage.AerospikeStorageRecordIdSerde
4903:             1             16  com.aerospike.vector.storage.AerospikeStorageRecordIdSerde$$FastClassByGuice$$40323a0
4904:             1             16  com.aerospike.vector.storage.AsyncRecordListener$$Lambda/0x00007fcc10506c48
4905:             1             16  com.aerospike.vector.storage.AsyncRecordListener$Companion
4906:             1             16  com.aerospike.vector.storage.StorageOptions$Companion
4907:             1             16  com.aerospike.vector.storage.StorageType$Companion
4908:             1             16  com.aerospike.vector.storage.cluster.AerospikeClusterMetaStore$$FastClassByGuice$$3d8b900
4909:             1             16  com.aerospike.vector.storage.cluster.AerospikeClusterMetaStore$Companion
4910:             1             16  com.aerospike.vector.storage.cluster.AerospikeClusterMetaStore$getHlcClockGeneric$2$$Lambda/0x00007fcc1077dc70
4911:             1             16  com.aerospike.vector.storage.index.AerospikeIndexMetaStore$$FastClassByGuice$$3e9f1b7
4912:             1             16  com.aerospike.vector.storage.index.AerospikeIndexMetaStore$Companion
4913:             1             16  com.aerospike.vector.storage.index.AerospikeIndexMetaStore$getIndexLogGeneric$2$$Lambda/0x00007fcc10507480
4914:             1             16  com.aerospike.vector.storage.index.AerospikeIndexMetaStore$loadSelfIndexMetric$2$$Lambda/0x00007fcc108e7180
4915:             1             16  com.aerospike.vector.storage.index.AerospikeStorageIndexCleaner$$FastClassByGuice$$439e968
4916:             1             16  com.aerospike.vector.storage.index.AerospikeStorageIndexCleaner$$Lambda/0x00007fcc10501830
4917:             1             16  com.aerospike.vector.storage.index.AerospikeStorageIndexCleaner$Companion
4918:             1             16  com.aerospike.vector.storage.index.AerospikeStorageVerticesCleaner$$FastClassByGuice$$44c9bb7
4919:             1             16  com.aerospike.vector.storage.index.AerospikeStorageVerticesCleaner$$Lambda/0x00007fcc10501c60
4920:             1             16  com.aerospike.vector.storage.index.AerospikeStorageVerticesCleaner$Companion
4921:             1             16  com.aerospike.vector.storage.inject.AerospikeStorageGuiceModule$$FastClassByGuice$$588110
4922:             1             16  com.aerospike.vector.storage.inject.AerospikeStorageGuiceModule$Companion
4923:             1             16  com.aerospike.vector.transact.KvsTransactService$$FastClassByGuice$$329f025
4924:             1             16  com.aerospike.vector.transact.KvsTransactService$$Lambda/0x00007fcc10568000
4925:             1             16  com.aerospike.vector.transact.KvsTransactService$Companion
4926:             1             16  com.aerospike.vector.transact.inject.TransactGuiceModule$Companion
4927:             1             16  com.aerospike.vector.transact.metrics.TransactionMetrics$$FastClassByGuice$$625cc14
4928:             1             16  com.aerospike.vector.transact.metrics.TransactionMetrics$Companion
4929:             1             16  com.codahale.metrics.Clock$UserTimeClock
4930:             1             16  com.codahale.metrics.MetricFilter$$Lambda/0x00007fcc104d6000
4931:             1             16  com.codahale.metrics.WeightedSnapshot$$Lambda/0x00007fcc10897bb8
4932:             1             16  com.cronutils.model.field.definition.FieldDefinition$$Lambda/0x00007fcc10320828
4933:             1             16  com.cronutils.model.field.expression.Always
4934:             1             16  com.cronutils.model.field.expression.QuestionMark
4935:             1             16  com.cronutils.model.time.SingleExecutionTime$$Lambda/0x00007fcc10326f78
4936:             1             16  com.cronutils.model.time.SingleExecutionTime$$Lambda/0x00007fcc103273b0
4937:             1             16  com.cronutils.parser.CronParser$$Lambda/0x00007fcc10322c10
4938:             1             16  com.cronutils.parser.CronParserField$$Lambda/0x00007fcc103214d8
4939:             1             16  com.fasterxml.jackson.core.StreamWriteConstraints
4940:             1             16  com.fasterxml.jackson.core.io.JsonStringEncoder
4941:             1             16  com.fasterxml.jackson.core.util.DefaultPrettyPrinter$FixedSpaceIndenter
4942:             1             16  com.fasterxml.jackson.core.util.DefaultPrettyPrinter$NopIndenter
4943:             1             16  com.fasterxml.jackson.core.util.JsonRecyclerPools$ThreadLocalPool
4944:             1             16  com.fasterxml.jackson.databind.deser.std.StdKeyDeserializers
4945:             1             16  com.fasterxml.jackson.databind.introspect.AnnotationCollector$NoAnnotations
4946:             1             16  com.fasterxml.jackson.databind.introspect.NopAnnotationIntrospector$1
4947:             1             16  com.fasterxml.jackson.databind.jsontype.impl.LaissezFaireSubTypeValidator
4948:             1             16  com.fasterxml.jackson.databind.node.JsonNodeFactory
4949:             1             16  com.fasterxml.jackson.dataformat.yaml.util.StringQuotingChecker$Default
4950:             1             16  com.fasterxml.jackson.module.kotlin.BucketGenerator$Companion
4951:             1             16  com.fasterxml.jackson.module.kotlin.InternalCommonsKt$defaultConstructorMarker$2
4952:             1             16  com.fasterxml.jackson.module.kotlin.KotlinAnnotationIntrospector$Companion
4953:             1             16  com.fasterxml.jackson.module.kotlin.KotlinAnnotationIntrospector$Companion$UNIT_TYPE$2
4954:             1             16  com.fasterxml.jackson.module.kotlin.KotlinFeature$Companion
4955:             1             16  com.fasterxml.jackson.module.kotlin.KotlinKeyDeserializers
4956:             1             16  com.fasterxml.jackson.module.kotlin.KotlinModule$Builder$Companion
4957:             1             16  com.fasterxml.jackson.module.kotlin.KotlinModule$Companion
4958:             1             16  com.fasterxml.jackson.module.kotlin.ReflectionCache$BooleanTriState$Companion
4959:             1             16  com.fasterxml.jackson.module.kotlin.ReflectionCache$Companion
4960:             1             16  com.github.benmanes.caffeine.cache.BoundedLocalCache$$Lambda/0x00007fcc104bf350
4961:             1             16  com.github.benmanes.caffeine.cache.Caffeine$$Lambda/0x00007fcc104b5df8
4962:             1             16  com.github.benmanes.caffeine.cache.LocalCacheFactory$$Lambda/0x00007fcc104b7780
4963:             1             16  com.github.benmanes.caffeine.cache.NodeFactory$$Lambda/0x00007fcc104be000
4964:             1             16  com.github.benmanes.caffeine.cache.NodeFactory$DeadStrongKey
4965:             1             16  com.github.benmanes.caffeine.cache.NodeFactory$RetiredStrongKey
4966:             1             16  com.github.benmanes.caffeine.cache.SS$$Lambda/0x00007fcc104ba1b8
4967:             1             16  com.github.benmanes.caffeine.cache.SSL$$Lambda/0x00007fcc104cd478
4968:             1             16  com.github.benmanes.caffeine.cache.SSLA$$Lambda/0x00007fcc104cd880
4969:             1             16  com.github.benmanes.caffeine.cache.SSMS$$Lambda/0x00007fcc108e3b38
4970:             1             16  com.github.benmanes.caffeine.cache.SSS$$Lambda/0x00007fcc108b3b88
4971:             1             16  com.github.benmanes.caffeine.cache.SSSMS$$Lambda/0x00007fcc108b3d98
4972:             1             16  com.github.benmanes.caffeine.cache.SSSMSA$$Lambda/0x00007fcc108b7000
4973:             1             16  com.github.benmanes.caffeine.cache.SSW$$Lambda/0x00007fcc104ba3c8
4974:             1             16  com.google.common.base.CharMatcher$Is
4975:             1             16  com.google.common.base.Equivalence$Equals
4976:             1             16  com.google.common.base.Equivalence$Identity
4977:             1             16  com.google.common.base.Platform$JdkPatternCompiler
4978:             1             16  com.google.common.base.Ticker$1
4979:             1             16  com.google.common.cache.CacheBuilder$1
4980:             1             16  com.google.common.cache.CacheBuilder$2
4981:             1             16  com.google.common.cache.CacheBuilder$3
4982:             1             16  com.google.common.cache.LocalCache$1
4983:             1             16  com.google.common.cache.LocalCache$2
4984:             1             16  com.google.common.collect.MapMakerInternalMap$1
4985:             1             16  com.google.common.collect.MapMakerInternalMap$WeakKeyStrongValueEntry$Helper
4986:             1             16  com.google.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper
4987:             1             16  com.google.inject.Scopes$1
4988:             1             16  com.google.inject.Scopes$2
4989:             1             16  com.google.inject.assistedinject.FactoryProvider2$$FastClassByGuice$$463f314
4990:             1             16  com.google.inject.assistedinject.FactoryProvider2$1
4991:             1             16  com.google.inject.internal.Annotations$1
4992:             1             16  com.google.inject.internal.Annotations$AnnotationToStringConfig
4993:             1             16  com.google.inject.internal.BytecodeGen$$Lambda/0x00007fcc100f39f0
4994:             1             16  com.google.inject.internal.ChildBindingAlreadySetError$$Lambda/0x00007fcc1041bb78
4995:             1             16  com.google.inject.internal.ConstructorInjectorStore$$Lambda/0x00007fcc1010e8a0
4996:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100d9470
4997:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100d96a0
4998:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100d98d0
4999:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100d9b00
5000:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100d9d30
5001:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100dbd70
5002:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100fcb30
5003:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100fcd60
5004:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100fcf90
5005:             1             16  com.google.inject.internal.DeclaredMembers$$Lambda/0x00007fcc100fd1c0
5006:             1             16  com.google.inject.internal.GuiceInternal
5007:             1             16  com.google.inject.internal.KotlinSupport$KotlinUnsupported
5008:             1             16  com.google.inject.internal.KotlinSupport$KotlinUnsupported$$Lambda/0x00007fcc100e6268
5009:             1             16  com.google.inject.internal.ProvidesMethodScanner
5010:             1             16  com.google.inject.internal.Scoping$1
5011:             1             16  com.google.inject.internal.Scoping$2
5012:             1             16  com.google.inject.internal.Scoping$3
5013:             1             16  com.google.inject.internal.Scoping$4
5014:             1             16  com.google.inject.internal.Scoping$5
5015:             1             16  com.google.inject.internal.SingletonScope
5016:             1             16  com.google.inject.internal.TypeConverterBindingProcessor$1
5017:             1             16  com.google.inject.internal.TypeConverterBindingProcessor$2
5018:             1             16  com.google.inject.internal.TypeConverterBindingProcessor$3
5019:             1             16  com.google.inject.internal.TypeConverterBindingProcessor$4
5020:             1             16  com.google.inject.internal.UniqueAnnotations$1
5021:             1             16  com.google.inject.internal.WeakKeySet$$Lambda/0x00007fcc10415f38
5022:             1             16  com.google.inject.internal.aop.AbstractGlueGenerator$$Lambda/0x00007fcc10112bf8
5023:             1             16  com.google.inject.internal.aop.HiddenClassDefiner
5024:             1             16  com.google.inject.internal.aop.UnsafeClassDefiner
5025:             1             16  com.google.inject.internal.aop.UnsafeClassDefiner$$Lambda/0x00007fcc100f6a00
5026:             1             16  com.google.inject.internal.aop.UnsafeClassDefiner$$Lambda/0x00007fcc100f7018
5027:             1             16  com.google.inject.internal.aop.UnsafeClassDefiner$ClassLoaderDefineClassHolder$$Lambda/0x00007fcc10113620
5028:             1             16  com.google.inject.internal.util.NewThrowableFinder
5029:             1             16  com.google.inject.internal.util.StackTraceElements$1
5030:             1             16  com.google.inject.matcher.Matchers$Any
5031:             1             16  com.google.inject.spi.BindingSourceRestriction$$Lambda/0x00007fcc100d1678
5032:             1             16  com.google.inject.spi.BindingSourceRestriction$$Lambda/0x00007fcc100d18a8
5033:             1             16  com.google.inject.spi.BindingSourceRestriction$$Lambda/0x00007fcc100ff860
5034:             1             16  com.google.inject.spi.Elements$1
5035:             1             16  com.google.inject.spi.InjectionPoint$$Lambda/0x00007fcc1010b088
5036:             1             16  com.google.inject.spi.InjectionPoint$$Lambda/0x00007fcc1010b2c8
5037:             1             16  com.google.inject.spi.InjectionPoint$$Lambda/0x00007fcc1010b508
5038:             1             16  com.google.inject.util.Modules$EmptyModule
5039:             1             16  com.google.protobuf.ByteString$2
5040:             1             16  com.google.protobuf.ByteString$ArraysByteArrayCopier
5041:             1             16  com.google.protobuf.DescriptorProtos$DescriptorProto$1
5042:             1             16  com.google.protobuf.DescriptorProtos$EnumDescriptorProto$1
5043:             1             16  com.google.protobuf.DescriptorProtos$EnumValueDescriptorProto$1
5044:             1             16  com.google.protobuf.DescriptorProtos$EnumValueOptions$1
5045:             1             16  com.google.protobuf.DescriptorProtos$FieldDescriptorProto$1
5046:             1             16  com.google.protobuf.DescriptorProtos$FieldDescriptorProto$Label$1
5047:             1             16  com.google.protobuf.DescriptorProtos$FieldDescriptorProto$Type$1
5048:             1             16  com.google.protobuf.DescriptorProtos$FieldOptions$1
5049:             1             16  com.google.protobuf.DescriptorProtos$FieldOptions$2
5050:             1             16  com.google.protobuf.DescriptorProtos$FileDescriptorProto$1
5051:             1             16  com.google.protobuf.DescriptorProtos$FileOptions$1
5052:             1             16  com.google.protobuf.DescriptorProtos$MessageOptions$1
5053:             1             16  com.google.protobuf.DescriptorProtos$MethodDescriptorProto$1
5054:             1             16  com.google.protobuf.DescriptorProtos$MethodOptions$1
5055:             1             16  com.google.protobuf.DescriptorProtos$OneofDescriptorProto$1
5056:             1             16  com.google.protobuf.DescriptorProtos$ServiceDescriptorProto$1
5057:             1             16  com.google.protobuf.Descriptors$EnumValueDescriptor$1
5058:             1             16  com.google.protobuf.Descriptors$EnumValueDescriptor$2
5059:             1             16  com.google.protobuf.Descriptors$FieldDescriptor$1
5060:             1             16  com.google.protobuf.Empty$1
5061:             1             16  com.google.protobuf.SmallSortedMap$EmptySet$1
5062:             1             16  com.google.protobuf.SmallSortedMap$EmptySet$2
5063:             1             16  com.google.protobuf.UnknownFieldSet$Parser
5064:             1             16  com.google.protobuf.Utf8$UnsafeProcessor
5065:             1             16  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ResourceContext$1 (java.management@21.0.6)
5066:             1             16  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory (java.management@21.0.6)
5067:             1             16  com.sun.jmx.mbeanserver.MBeanAnalyzer$MethodOrder (java.management@21.0.6)
5068:             1             16  com.sun.management.internal.HotSpotDiagnostic (jdk.management@21.0.6)
5069:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl$$Lambda/0x00007fcc102e6520 (jdk.management@21.0.6)
5070:             1             16  io.grpc.ClientInterceptors$2
5071:             1             16  io.grpc.Codec$Identity
5072:             1             16  io.grpc.Deadline$SystemTicker
5073:             1             16  io.grpc.LoadBalancer$1
5074:             1             16  io.grpc.LoadBalancerProvider$UnknownConfig
5075:             1             16  io.grpc.Metadata$1
5076:             1             16  io.grpc.Metadata$2
5077:             1             16  io.grpc.Status$StatusCodeMarshaller
5078:             1             16  io.grpc.Status$StatusMessageMarshaller
5079:             1             16  io.grpc.ThreadLocalContextStorage
5080:             1             16  io.grpc.internal.CallTracer$1
5081:             1             16  io.grpc.internal.CompositeReadableBuffer$1
5082:             1             16  io.grpc.internal.CompositeReadableBuffer$2
5083:             1             16  io.grpc.internal.CompositeReadableBuffer$3
5084:             1             16  io.grpc.internal.CompositeReadableBuffer$4
5085:             1             16  io.grpc.internal.CompositeReadableBuffer$5
5086:             1             16  io.grpc.internal.DelayedClientCall$8
5087:             1             16  io.grpc.internal.DnsNameResolverProvider
5088:             1             16  io.grpc.internal.GrpcUtil$1
5089:             1             16  io.grpc.internal.GrpcUtil$2
5090:             1             16  io.grpc.internal.GrpcUtil$3
5091:             1             16  io.grpc.internal.GrpcUtil$4
5092:             1             16  io.grpc.internal.GrpcUtil$5
5093:             1             16  io.grpc.internal.GrpcUtil$TimeoutMarshaller
5094:             1             16  io.grpc.internal.Http2ClientStreamTransportState$1
5095:             1             16  io.grpc.internal.JndiResourceResolverFactory
5096:             1             16  io.grpc.internal.KeepAliveEnforcer$SystemTicker
5097:             1             16  io.grpc.internal.ManagedChannelImpl$1
5098:             1             16  io.grpc.internal.ManagedChannelImpl$2
5099:             1             16  io.grpc.internal.ManagedChannelImpl$5
5100:             1             16  io.grpc.internal.NoopClientStream
5101:             1             16  io.grpc.internal.PickFirstLoadBalancerProvider
5102:             1             16  io.grpc.internal.ProxyDetectorImpl$1
5103:             1             16  io.grpc.internal.ProxyDetectorImpl$2
5104:             1             16  io.grpc.internal.ServerImpl$NoopListener
5105:             1             16  io.grpc.internal.ServerImplBuilder$DefaultFallbackRegistry
5106:             1             16  io.grpc.internal.SharedResourceHolder$1
5107:             1             16  io.grpc.netty.NettyAdaptiveCumulator
5108:             1             16  io.grpc.netty.UdsNameResolverProvider
5109:             1             16  io.grpc.util.OutlierDetectionLoadBalancerProvider
5110:             1             16  io.grpc.util.SecretRoundRobinLoadBalancerProvider$Provider
5111:             1             16  io.netty.bootstrap.ChannelInitializerExtensions$EmptyExtensions
5112:             1             16  io.netty.buffer.AbstractReferenceCountedByteBuf$1
5113:             1             16  io.netty.buffer.ByteBufUtil$1
5114:             1             16  io.netty.buffer.ByteBufUtil$2
5115:             1             16  io.netty.buffer.PoolThreadCache$MemoryRegionCache$1
5116:             1             16  io.netty.buffer.PooledSlicedByteBuf$1
5117:             1             16  io.netty.buffer.PooledUnsafeDirectByteBuf$1
5118:             1             16  io.netty.channel.AbstractChannelHandlerContext$WriteTask$1
5119:             1             16  io.netty.channel.ChannelFutureListener$1
5120:             1             16  io.netty.channel.ChannelFutureListener$2
5121:             1             16  io.netty.channel.ChannelFutureListener$3
5122:             1             16  io.netty.channel.ChannelHandlerMask$1
5123:             1             16  io.netty.channel.ChannelOutboundBuffer$1
5124:             1             16  io.netty.channel.ChannelOutboundBuffer$Entry$1
5125:             1             16  io.netty.channel.DefaultChannelPipeline$1
5126:             1             16  io.netty.channel.DefaultMessageSizeEstimator$HandleImpl
5127:             1             16  io.netty.channel.DefaultSelectStrategy
5128:             1             16  io.netty.channel.DefaultSelectStrategyFactory
5129:             1             16  io.netty.handler.codec.ByteToMessageDecoder$1
5130:             1             16  io.netty.handler.codec.ByteToMessageDecoder$2
5131:             1             16  io.netty.handler.codec.CodecOutputList$1
5132:             1             16  io.netty.handler.codec.CodecOutputList$2
5133:             1             16  io.netty.handler.codec.http2.DefaultHttp2LocalFlowController$2
5134:             1             16  io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent
5135:             1             16  io.netty.handler.codec.http2.Http2HeadersEncoder$1
5136:             1             16  io.netty.handler.codec.http2.Http2HeadersEncoder$2
5137:             1             16  io.netty.handler.codec.http2.Http2PromisedRequestVerifier$1
5138:             1             16  io.netty.handler.codec.http2.WeightedFairQueueByteDistributor$StateOnlyComparator
5139:             1             16  io.netty.handler.codec.http2.WeightedFairQueueByteDistributor$StatePseudoTimeComparator
5140:             1             16  io.netty.util.AbstractReferenceCounted$1
5141:             1             16  io.netty.util.AsciiString$1
5142:             1             16  io.netty.util.AsciiString$2
5143:             1             16  io.netty.util.NettyRuntime$AvailableProcessorsHolder
5144:             1             16  io.netty.util.Recycler$1
5145:             1             16  io.netty.util.collection.IntCollections$EmptyMap
5146:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$1
5147:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$2
5148:             1             16  io.netty.util.concurrent.DefaultEventExecutorChooserFactory
5149:             1             16  io.netty.util.concurrent.FastThreadLocal
5150:             1             16  io.netty.util.concurrent.RejectedExecutionHandlers$1
5151:             1             16  io.netty.util.concurrent.SingleThreadEventExecutor$1
5152:             1             16  io.netty.util.internal.CleanerJava9
5153:             1             16  io.netty.util.internal.PlatformDependent$1
5154:             1             16  io.netty.util.internal.PlatformDependent$2
5155:             1             16  io.netty.util.internal.TypeParameterMatcher$1
5156:             1             16  io.perfmark.Impl
5157:             1             16  io.perfmark.TaskCloseable
5158:             1             16  io.prometheus.client.SampleNameFilter$AllowAll
5159:             1             16  io.prometheus.client.dropwizard.samplebuilder.DefaultSampleBuilder
5160:             1             16  io.undertow.predicate.AuthenticationRequiredPredicate
5161:             1             16  io.undertow.security.impl.BasicAuthenticationMechanism$Factory
5162:             1             16  io.undertow.security.impl.ClientCertAuthenticationMechanism$Factory
5163:             1             16  io.undertow.security.impl.DigestAuthenticationMechanism$Factory
5164:             1             16  io.undertow.security.impl.ExternalAuthenticationMechanism$Factory
5165:             1             16  io.undertow.security.impl.GenericHeaderAuthenticationMechanism$Factory
5166:             1             16  io.undertow.security.impl.SecurityContextFactoryImpl
5167:             1             16  io.undertow.server.handlers.HttpContinueReadHandler$1
5168:             1             16  io.undertow.server.handlers.resource.ResourceManager$1
5169:             1             16  io.undertow.servlet.core.ApplicationListeners$1
5170:             1             16  io.undertow.servlet.core.DefaultAuthorizationManager
5171:             1             16  io.undertow.servlet.core.ServletRequestContextThreadSetupAction
5172:             1             16  io.undertow.servlet.handlers.ServletDispatchingHandler
5173:             1             16  io.undertow.servlet.handlers.security.ServletFormAuthenticationMechanism$1
5174:             1             16  io.undertow.servlet.handlers.security.ServletFormAuthenticationMechanism$Factory
5175:             1             16  io.undertow.servlet.util.DefaultClassIntrospector
5176:             1             16  io.undertow.util.DateUtils$1
5177:             1             16  io.undertow.util.DateUtils$2
5178:             1             16  io.undertow.util.DateUtils$3
5179:             1             16  io.undertow.util.DateUtils$4
5180:             1             16  io.undertow.util.URLUtils$1
5181:             1             16  io.undertow.util.URLUtils$2
5182:             1             16  jakarta.xml.bind.ContextFinder$1
5183:             1             16  java.io.FileDescriptor$1 (java.base@21.0.6)
5184:             1             16  java.io.FilePermission$1 (java.base@21.0.6)
5185:             1             16  java.io.FilePermissionCollection$$Lambda/0x00007fcc10057150 (java.base@21.0.6)
5186:             1             16  java.io.PrintStream$1 (java.base@21.0.6)
5187:             1             16  java.io.PrintWriter$1 (java.base@21.0.6)
5188:             1             16  java.io.RandomAccessFile$2 (java.base@21.0.6)
5189:             1             16  java.lang.ApplicationShutdownHooks$1 (java.base@21.0.6)
5190:             1             16  java.lang.CharacterData00 (java.base@21.0.6)
5191:             1             16  java.lang.CharacterDataLatin1 (java.base@21.0.6)
5192:             1             16  java.lang.Class$$Lambda/0x00007fcc1007aa78 (java.base@21.0.6)
5193:             1             16  java.lang.ClassLoader$$DefineAccessByGuice$$/0x00007fcc10116400 (java.base@21.0.6)
5194:             1             16  java.lang.InheritableThreadLocal (java.base@21.0.6)
5195:             1             16  java.lang.Module$$Lambda/0x00007fcc100415c8 (java.base@21.0.6)
5196:             1             16  java.lang.ProcessHandleImpl$$Lambda/0x00007fcc103fc130 (java.base@21.0.6)
5197:             1             16  java.lang.Runtime (java.base@21.0.6)
5198:             1             16  java.lang.String$CaseInsensitiveComparator (java.base@21.0.6)
5199:             1             16  java.lang.System$2 (java.base@21.0.6)
5200:             1             16  java.lang.System$LoggerFinder$$Lambda/0x00007fcc102f10a8 (java.base@21.0.6)
5201:             1             16  java.lang.Terminator$1 (java.base@21.0.6)
5202:             1             16  java.lang.invoke.ClassSpecializer$1 (java.base@21.0.6)
5203:             1             16  java.lang.invoke.MemberName$Factory (java.base@21.0.6)
5204:             1             16  java.lang.invoke.MethodHandleImpl$1 (java.base@21.0.6)
5205:             1             16  java.lang.management.DefaultPlatformMBeanProvider$5$$Lambda/0x00007fcc103477e8 (java.management@21.0.6)
5206:             1             16  java.lang.management.ManagementFactory$$Lambda/0x00007fcc102e5710 (java.management@21.0.6)
5207:             1             16  java.lang.management.ManagementFactory$$Lambda/0x00007fcc102f73a0 (java.management@21.0.6)
5208:             1             16  java.lang.management.ManagementFactory$$Lambda/0x00007fcc102f75e0 (java.management@21.0.6)
5209:             1             16  java.lang.management.ManagementFactory$$Lambda/0x00007fcc102f7810 (java.management@21.0.6)
5210:             1             16  java.lang.module.ModuleDescriptor$1 (java.base@21.0.6)
5211:             1             16  java.lang.module.ModuleDescriptor$Builder$$Lambda/0x800000002 (java.base@21.0.6)
5212:             1             16  java.lang.ref.Cleaner$1 (java.base@21.0.6)
5213:             1             16  java.lang.ref.Reference$1 (java.base@21.0.6)
5214:             1             16  java.lang.reflect.AccessFlag$1 (java.base@21.0.6)
5215:             1             16  java.lang.reflect.AccessFlag$10 (java.base@21.0.6)
5216:             1             16  java.lang.reflect.AccessFlag$11 (java.base@21.0.6)
5217:             1             16  java.lang.reflect.AccessFlag$12 (java.base@21.0.6)
5218:             1             16  java.lang.reflect.AccessFlag$13 (java.base@21.0.6)
5219:             1             16  java.lang.reflect.AccessFlag$14 (java.base@21.0.6)
5220:             1             16  java.lang.reflect.AccessFlag$15 (java.base@21.0.6)
5221:             1             16  java.lang.reflect.AccessFlag$16 (java.base@21.0.6)
5222:             1             16  java.lang.reflect.AccessFlag$17 (java.base@21.0.6)
